identity_id,customer_id,identifier_type,identifier_value,device_type,browser,ip_region,active_hours,confidence,matched_by
ID_867DDA02,CUST_2FD10D2E,phone,918069050235,,,KA,Afternoon,1.0,deterministic
ID_7E54C0AA,CUST_35E4EBEE,email,qarin108@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_16C335E3,CUST_35E4EBEE,device_id,DEV_4CA52EED,Desktop,Chrome,DL,Evening,1.0,deterministic
ID_5E5068C5,CUST_019A65F6,email,xalak696@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_C4DF0A1F,CUST_019A65F6,device_id,DEV_E49A2890,Tablet,Edge,TN,Morning,1.0,deterministic
ID_9FAA3EA2,CUST_019A65F6,phone,917797486001,,,KA,Evening,1.0,deterministic
ID_0014E1E5,CUST_27CCC870,email,reyansh683@gmail.com,,,TN,Morning,1.0,deterministic
ID_2407CC45,CUST_27CCC870,device_id,DEV_B521742D,Tablet,Safari,MH,Evening,1.0,deterministic
ID_80836D14,CUST_27CCC870,phone,917931558992,,,KA,Afternoon,1.0,deterministic
ID_57891AF3,CUST_560A375E,email,ojas789@gmail.com,,,MH,Evening,1.0,deterministic
ID_6E782687,CUST_560A375E,device_id,DEV_AA2BF246,Mobile,Safari,TN,Morning,1.0,deterministic
ID_5A6E4BBB,CUST_560A375E,phone,917448368656,,,MH,Afternoon,1.0,deterministic
ID_7E546BB6,CUST_E8306052,email,hemang514@gmail.com,,,KA,Night,1.0,deterministic
ID_8A10B4C0,CUST_E8306052,device_id,DEV_5F146FA7,Desktop,Safari,KA,Night,1.0,deterministic
ID_2E3DB8B6,CUST_40C1C35F,email,yug859@gmail.com,,,KA,Evening,1.0,deterministic
ID_4451AAC7,CUST_40C1C35F,device_id,DEV_037BFF1B,Tablet,Edge,DL,Morning,1.0,deterministic
ID_D67FCC8E,CUST_40C1C35F,phone,919738573012,,,TN,Afternoon,1.0,deterministic
ID_868149FB,CUST_4973FEA9,email,vihaan310@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_8C18FC14,CUST_4973FEA9,device_id,DEV_C3CC653F,Desktop,Edge,DL,Night,1.0,deterministic
ID_20EA47A1,CUST_4973FEA9,phone,919630545923,,,KA,Morning,1.0,deterministic
ID_6C421252,CUST_19632405,email,chanakya576@gmail.com,,,MH,Morning,1.0,deterministic
ID_5A590859,CUST_19632405,device_id,DEV_64F91CEA,Tablet,Chrome,MH,Morning,1.0,deterministic
ID_417DEFA9,CUST_19632405,phone,917883009564,,,KA,Morning,1.0,deterministic
ID_294AD19C,CUST_29F2B405,email,kalpit403@gmail.com,,,TN,Morning,1.0,deterministic
ID_BB712696,CUST_29F2B405,device_id,DEV_93C189C5,Desktop,Chrome,TN,Night,1.0,deterministic
ID_C10B5082,CUST_29F2B405,phone,917674142056,,,TN,Morning,1.0,deterministic
ID_7656D4E3,CUST_1DC6721B,email,tanmayi603@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_9EDCD5DC,CUST_1DC6721B,device_id,DEV_94DC58CA,Mobile,Safari,DL,Night,1.0,deterministic
ID_BC0EC579,CUST_1DC6721B,phone,918743782583,,,DL,Morning,1.0,deterministic
ID_87671F2D,CUST_635C9A61,email,logan416@gmail.com,,,KA,Evening,1.0,deterministic
ID_B44DC6A8,CUST_635C9A61,device_id,DEV_56986E2F,Mobile,Edge,TN,Morning,1.0,deterministic
ID_650E9205,CUST_F0626251,email,janya809@gmail.com,,,KA,Evening,1.0,deterministic
ID_708E4FA5,CUST_F0626251,device_id,DEV_7EDE0E07,Desktop,Chrome,TN,Night,1.0,deterministic
ID_814E4376,CUST_F0626251,phone,917026686842,,,MH,Night,1.0,deterministic
ID_C3B14227,CUST_A046FDBD,email,raghav241@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_07B23F71,CUST_A046FDBD,device_id,DEV_38972DEF,Tablet,Chrome,TN,Morning,1.0,deterministic
ID_0C79E985,CUST_A046FDBD,phone,919227622916,,,MH,Evening,1.0,deterministic
ID_7F2131A9,CUST_2CD14C35,email,vasatika898@gmail.com,,,KA,Morning,1.0,deterministic
ID_09C70E84,CUST_2CD14C35,device_id,DEV_1F958BC7,Tablet,Safari,KA,Evening,1.0,deterministic
ID_6B793F8C,CUST_2CD14C35,phone,918045267218,,,KA,Night,1.0,deterministic
ID_94DD34AC,CUST_C9FDE206,email,parth244@gmail.com,,,DL,Evening,1.0,deterministic
ID_9849BA24,CUST_C9FDE206,device_id,DEV_E443A97B,Desktop,Edge,DL,Night,1.0,deterministic
ID_857CE3ED,CUST_C9FDE206,phone,919043096718,,,TN,Morning,1.0,deterministic
ID_EF4B0415,CUST_AFFDA14D,email,falan263@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_AE52FA17,CUST_AFFDA14D,device_id,DEV_9EF8F416,Tablet,Edge,DL,Evening,1.0,deterministic
ID_A380ED53,CUST_AFFDA14D,phone,918968968732,,,MH,Morning,1.0,deterministic
ID_08006A1C,CUST_DDD5D12B,email,ethan59@gmail.com,,,MH,Evening,1.0,deterministic
ID_E79F36D2,CUST_DDD5D12B,device_id,DEV_89A6863F,Tablet,Safari,TN,Evening,1.0,deterministic
ID_9A23A712,CUST_DDD5D12B,phone,918469273011,,,MH,Night,1.0,deterministic
ID_C3888751,CUST_F080180D,email,aditya351@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_9B542FEF,CUST_F080180D,device_id,DEV_BBED6453,Mobile,Edge,MH,Afternoon,1.0,deterministic
ID_4EA9473C,CUST_F080180D,phone,918815727443,,,MH,Evening,1.0,deterministic
ID_5D348C50,CUST_3AFE3828,email,noah70@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_B284B3A3,CUST_3AFE3828,device_id,DEV_01398F12,Mobile,Chrome,MH,Evening,1.0,deterministic
ID_DDE17B7F,CUST_3AFE3828,phone,918867288273,,,KA,Evening,1.0,deterministic
ID_C7DE65E2,CUST_E82A5B06,email,chaman435@gmail.com,,,DL,Evening,1.0,deterministic
ID_AB9E0139,CUST_E82A5B06,device_id,DEV_71D0D089,Tablet,Firefox,KA,Night,1.0,deterministic
ID_79A719D6,CUST_E82A5B06,phone,917194720770,,,DL,Evening,1.0,deterministic
ID_5F799972,CUST_9755D509,email,manan637@gmail.com,,,DL,Morning,1.0,deterministic
ID_F1E21DC4,CUST_9755D509,device_id,DEV_A13C7A3E,Desktop,Chrome,MH,Afternoon,1.0,deterministic
ID_BB9BC539,CUST_9755D509,phone,919337300301,,,TN,Morning,1.0,deterministic
ID_908F1907,CUST_B6244435,email,frederick704@gmail.com,,,MH,Morning,1.0,deterministic
ID_A1C56DE3,CUST_B6244435,device_id,DEV_5C5B396A,Tablet,Safari,MH,Night,1.0,deterministic
ID_142AD5A2,CUST_B6244435,phone,917100666251,,,KA,Night,1.0,deterministic
ID_AC5DF1F6,CUST_B1EB07F1,email,imaran755@gmail.com,,,MH,Evening,1.0,deterministic
ID_2E08D066,CUST_B1EB07F1,device_id,DEV_CD5356F6,Desktop,Edge,TN,Morning,1.0,deterministic
ID_410B1E54,CUST_81413439,email,nimrat482@gmail.com,,,DL,Evening,1.0,deterministic
ID_A45E37DA,CUST_81413439,device_id,DEV_A0494C1B,Desktop,Edge,KA,Night,1.0,deterministic
ID_955459B0,CUST_EF7187EF,email,pallavi732@gmail.com,,,TN,Morning,1.0,deterministic
ID_652C9288,CUST_EF7187EF,device_id,DEV_B18B17C5,Mobile,Safari,KA,Morning,1.0,deterministic
ID_FB2AE111,CUST_52E25B39,email,triya985@gmail.com,,,MH,Morning,1.0,deterministic
ID_F629EE38,CUST_52E25B39,device_id,DEV_77BF4825,Tablet,Edge,DL,Night,1.0,deterministic
ID_E45BB154,CUST_52E25B39,phone,917333005717,,,MH,Afternoon,1.0,deterministic
ID_53095B03,CUST_3901D123,email,upkaar623@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_312530F3,CUST_3901D123,device_id,DEV_1A525727,Desktop,Edge,TN,Afternoon,1.0,deterministic
ID_14725ED3,CUST_607B58AC,email,victor711@gmail.com,,,DL,Night,1.0,deterministic
ID_C6AF6E8E,CUST_607B58AC,device_id,DEV_7AE97F8F,Desktop,Edge,KA,Afternoon,1.0,deterministic
ID_3A8D0A97,CUST_607B58AC,phone,919480087210,,,TN,Night,1.0,deterministic
ID_EAB7F9BA,CUST_7E9EF41D,email,niharika409@gmail.com,,,TN,Morning,1.0,deterministic
ID_3E7251A8,CUST_7E9EF41D,device_id,DEV_7EBEDE0A,Desktop,Firefox,KA,Afternoon,1.0,deterministic
ID_1F072E98,CUST_7E9EF41D,phone,919095376118,,,KA,Afternoon,1.0,deterministic
ID_8B948B44,CUST_FCE6B254,email,ijaya939@gmail.com,,,KA,Morning,1.0,deterministic
ID_5DEBB14F,CUST_FCE6B254,device_id,DEV_EC4A14E1,Tablet,Firefox,MH,Evening,1.0,deterministic
ID_CD36E05D,CUST_FCE6B254,phone,918409522530,,,MH,Evening,1.0,deterministic
ID_22E595C3,CUST_3FC6B029,email,divya806@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_8C9A8125,CUST_3FC6B029,device_id,DEV_32782190,Tablet,Safari,MH,Night,1.0,deterministic
ID_C306BA2E,CUST_3FC6B029,phone,917903203605,,,TN,Evening,1.0,deterministic
ID_079B87CB,CUST_6B3B55D4,email,hritik763@gmail.com,,,MH,Night,1.0,deterministic
ID_D93F2C82,CUST_6B3B55D4,device_id,DEV_B1780D00,Tablet,Firefox,MH,Evening,1.0,deterministic
ID_EA52EB12,CUST_0D9C3C6D,email,brijesh737@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_DC4D0096,CUST_0D9C3C6D,device_id,DEV_572EBD02,Tablet,Chrome,TN,Afternoon,1.0,deterministic
ID_A00F9E0D,CUST_0D9C3C6D,phone,919465978550,,,KA,Afternoon,1.0,deterministic
ID_2AC095C3,CUST_EAD51975,email,gabriel58@gmail.com,,,DL,Morning,1.0,deterministic
ID_A5AFDE20,CUST_EAD51975,device_id,DEV_555E45F7,Desktop,Chrome,DL,Evening,1.0,deterministic
ID_6C3CA07E,CUST_EAD51975,phone,918915800246,,,TN,Afternoon,1.0,deterministic
ID_14019FC0,CUST_6401C024,email,varenya597@gmail.com,,,MH,Morning,1.0,deterministic
ID_E01B0029,CUST_6401C024,device_id,DEV_783C9887,Desktop,Edge,TN,Afternoon,1.0,deterministic
ID_2DD59100,CUST_6401C024,phone,917433173791,,,MH,Morning,1.0,deterministic
ID_C2EBEE78,CUST_1419DF71,email,matthew748@gmail.com,,,TN,Night,1.0,deterministic
ID_A320051A,CUST_1419DF71,device_id,DEV_9B38ED12,Mobile,Safari,KA,Night,1.0,deterministic
ID_26D9D5AA,CUST_1419DF71,phone,918096343510,,,DL,Evening,1.0,deterministic
ID_AFDD70B5,CUST_E80D9B4D,email,bachittar261@gmail.com,,,KA,Evening,1.0,deterministic
ID_884EF9AC,CUST_E80D9B4D,device_id,DEV_0AD9CCD0,Desktop,Firefox,DL,Evening,1.0,deterministic
ID_D8CBB58A,CUST_E80D9B4D,phone,918369387742,,,KA,Evening,1.0,deterministic
ID_C34DEB6D,CUST_0D679C7A,email,daksh192@gmail.com,,,KA,Night,1.0,deterministic
ID_A51B16CA,CUST_0D679C7A,device_id,DEV_A9841BFD,Tablet,Edge,MH,Afternoon,1.0,deterministic
ID_1A718E7B,CUST_0D679C7A,phone,917998262728,,,KA,Afternoon,1.0,deterministic
ID_2831B7C3,CUST_E9D7F09D,email,anamika173@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_B5313080,CUST_E9D7F09D,device_id,DEV_2F623988,Desktop,Firefox,MH,Afternoon,1.0,deterministic
ID_31FE5C2A,CUST_442BA77D,email,balhaar829@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_B58C8D92,CUST_442BA77D,device_id,DEV_18850798,Tablet,Chrome,TN,Evening,1.0,deterministic
ID_121D7086,CUST_442BA77D,phone,918356923766,,,TN,Morning,1.0,deterministic
ID_4866B0B0,CUST_5E833011,email,devansh752@gmail.com,,,DL,Evening,1.0,deterministic
ID_6C18FB7A,CUST_5E833011,device_id,DEV_C58DDB67,Tablet,Edge,MH,Morning,1.0,deterministic
ID_18A35E2E,CUST_5E833011,phone,918904809142,,,TN,Night,1.0,deterministic
ID_9673F99C,CUST_47E0987A,email,pahal113@gmail.com,,,TN,Night,1.0,deterministic
ID_1EBE9100,CUST_47E0987A,device_id,DEV_8216B50D,Mobile,Chrome,TN,Evening,1.0,deterministic
ID_A51A6E09,CUST_47E0987A,phone,919779258032,,,MH,Night,1.0,deterministic
ID_EFB6E346,CUST_52F8A762,email,daksh232@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_A377B0A1,CUST_52F8A762,device_id,DEV_63625066,Tablet,Edge,KA,Afternoon,1.0,deterministic
ID_66AC252F,CUST_52F8A762,phone,917599030278,,,DL,Morning,1.0,deterministic
ID_32AE5FB7,CUST_4D49D219,email,urishilla838@gmail.com,,,TN,Morning,1.0,deterministic
ID_F04D0FAF,CUST_4D49D219,device_id,DEV_B020C4CC,Mobile,Edge,KA,Evening,1.0,deterministic
ID_4535B412,CUST_4D49D219,phone,917427025951,,,TN,Morning,1.0,deterministic
ID_77BC7B34,CUST_3A3C56D3,email,anusha899@gmail.com,,,MH,Evening,1.0,deterministic
ID_7856A623,CUST_3A3C56D3,device_id,DEV_F87CC04A,Desktop,Chrome,DL,Night,1.0,deterministic
ID_CD824BA9,CUST_3A3C56D3,phone,918510991723,,,TN,Afternoon,1.0,deterministic
ID_8904EC75,CUST_53665C2A,email,robert691@gmail.com,,,KA,Evening,1.0,deterministic
ID_84397089,CUST_53665C2A,device_id,DEV_7E119956,Tablet,Safari,KA,Night,1.0,deterministic
ID_B2ED59AB,CUST_53665C2A,phone,919998827610,,,MH,Evening,1.0,deterministic
ID_E474D45F,CUST_0D60282C,email,ekantika767@gmail.com,,,KA,Morning,1.0,deterministic
ID_92A8F985,CUST_0D60282C,device_id,DEV_B14D1077,Tablet,Firefox,KA,Morning,1.0,deterministic
ID_EB412950,CUST_3E82BC00,email,vritti505@gmail.com,,,DL,Morning,1.0,deterministic
ID_04F9236B,CUST_3E82BC00,device_id,DEV_65FF5A28,Mobile,Firefox,MH,Morning,1.0,deterministic
ID_3FDCD270,CUST_13032569,email,ekaja747@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_24D97E9E,CUST_13032569,device_id,DEV_D1A94FE3,Desktop,Safari,MH,Morning,1.0,deterministic
ID_79E79ED4,CUST_13032569,phone,917106416751,,,DL,Evening,1.0,deterministic
ID_6D006FF9,CUST_AEFFBB31,email,indira339@gmail.com,,,MH,Morning,1.0,deterministic
ID_740A6807,CUST_AEFFBB31,device_id,DEV_D6F18D16,Desktop,Safari,TN,Night,1.0,deterministic
ID_CD494343,CUST_AEFFBB31,phone,917113066944,,,KA,Morning,1.0,deterministic
ID_738E6380,CUST_E8C23CF2,email,vanya636@gmail.com,,,KA,Evening,1.0,deterministic
ID_2EEB98F8,CUST_E8C23CF2,device_id,DEV_F246D8C5,Tablet,Edge,DL,Evening,1.0,deterministic
ID_8DA7D62D,CUST_43216AB0,email,abdul915@gmail.com,,,KA,Morning,1.0,deterministic
ID_B4F09C3F,CUST_43216AB0,device_id,DEV_4B98204A,Desktop,Firefox,TN,Afternoon,1.0,deterministic
ID_E583D347,CUST_A8DE6CBB,email,eshana592@gmail.com,,,KA,Night,1.0,deterministic
ID_FE7BE065,CUST_A8DE6CBB,device_id,DEV_8DA4C20A,Desktop,Firefox,MH,Evening,1.0,deterministic
ID_44D03BBE,CUST_288DE215,email,bachittar56@gmail.com,,,KA,Night,1.0,deterministic
ID_B657278B,CUST_288DE215,device_id,DEV_04E568A0,Desktop,Edge,DL,Evening,1.0,deterministic
ID_6B7F686D,CUST_A5EAAA27,email,praneel438@gmail.com,,,MH,Evening,1.0,deterministic
ID_6B43F78E,CUST_A5EAAA27,device_id,DEV_08B515E4,Mobile,Firefox,KA,Afternoon,1.0,deterministic
ID_18D14547,CUST_A5EAAA27,phone,917131868083,,,MH,Night,1.0,deterministic
ID_98C93886,CUST_086C9EA2,email,ladli752@gmail.com,,,TN,Evening,1.0,deterministic
ID_CA62FE33,CUST_086C9EA2,device_id,DEV_657F00E7,Desktop,Chrome,MH,Morning,1.0,deterministic
ID_886F084D,CUST_086C9EA2,phone,919804237427,,,DL,Afternoon,1.0,deterministic
ID_7A5A83BB,CUST_358A3BBF,email,mekhala78@gmail.com,,,TN,Night,1.0,deterministic
ID_49004DD4,CUST_358A3BBF,device_id,DEV_C8F757FC,Desktop,Firefox,KA,Night,1.0,deterministic
ID_A69B3C3A,CUST_5EFCA7D3,email,omkaar164@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_799B4ACF,CUST_5EFCA7D3,device_id,DEV_7164937C,Desktop,Chrome,TN,Morning,1.0,deterministic
ID_8FA8CFC2,CUST_5EFCA7D3,phone,918020410594,,,DL,Evening,1.0,deterministic
ID_905AFB7F,CUST_65C8F81A,email,pranav865@gmail.com,,,KA,Morning,1.0,deterministic
ID_686D731A,CUST_65C8F81A,device_id,DEV_153BF658,Mobile,Firefox,KA,Morning,1.0,deterministic
ID_B8422D16,CUST_D133848B,email,aachal199@gmail.com,,,KA,Night,1.0,deterministic
ID_33E0E868,CUST_D133848B,device_id,DEV_7CC6BB84,Desktop,Safari,TN,Night,1.0,deterministic
ID_CEF928CA,CUST_D7E5199C,email,qarin953@gmail.com,,,TN,Night,1.0,deterministic
ID_09392A5A,CUST_D7E5199C,device_id,DEV_D3E3D68E,Tablet,Chrome,MH,Evening,1.0,deterministic
ID_CC1BBC57,CUST_D7E5199C,phone,919123554199,,,KA,Afternoon,1.0,deterministic
ID_15DDC2AA,CUST_6F1B6EA5,email,ridhi675@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_5CCA5973,CUST_6F1B6EA5,device_id,DEV_38004F09,Desktop,Firefox,TN,Afternoon,1.0,deterministic
ID_96E461A1,CUST_6F1B6EA5,phone,917757777695,,,DL,Morning,1.0,deterministic
ID_A1111CA5,CUST_FAA24C6B,email,ikshita782@gmail.com,,,DL,Evening,1.0,deterministic
ID_653363C2,CUST_FAA24C6B,device_id,DEV_E4EB2ED5,Mobile,Firefox,TN,Morning,1.0,deterministic
ID_6292DC5A,CUST_FAA24C6B,phone,919293685671,,,TN,Evening,1.0,deterministic
ID_6E74771C,CUST_FEC40CE5,email,chandran204@gmail.com,,,DL,Morning,1.0,deterministic
ID_E5BA11AC,CUST_FEC40CE5,device_id,DEV_07A49C54,Mobile,Firefox,TN,Morning,1.0,deterministic
ID_682ACAE8,CUST_FEC40CE5,phone,919835297580,,,TN,Evening,1.0,deterministic
ID_A7D16671,CUST_36608905,email,riya839@gmail.com,,,KA,Night,1.0,deterministic
ID_D49A2460,CUST_36608905,device_id,DEV_AFD54CB0,Desktop,Firefox,MH,Night,1.0,deterministic
ID_FA30D972,CUST_36608905,phone,919778518932,,,DL,Morning,1.0,deterministic
ID_81A5BDDD,CUST_A34A1CD7,email,ekanta175@gmail.com,,,KA,Night,1.0,deterministic
ID_B667B11E,CUST_A34A1CD7,device_id,DEV_17A39D26,Desktop,Chrome,TN,Evening,1.0,deterministic
ID_CF0A71BD,CUST_A34A1CD7,phone,917420151928,,,KA,Morning,1.0,deterministic
ID_41865988,CUST_03828410,email,aarush242@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_82557D04,CUST_03828410,device_id,DEV_F01B3C07,Tablet,Safari,DL,Morning,1.0,deterministic
ID_4A577286,CUST_03828410,phone,917474227354,,,MH,Night,1.0,deterministic
ID_738B4792,CUST_827F4A54,email,samar107@gmail.com,,,TN,Evening,1.0,deterministic
ID_242E236D,CUST_827F4A54,device_id,DEV_EB0E6219,Mobile,Safari,MH,Evening,1.0,deterministic
ID_34547ABE,CUST_827F4A54,phone,919015256675,,,MH,Night,1.0,deterministic
ID_7874D8FB,CUST_4BA78447,email,manan618@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_024F9891,CUST_4BA78447,device_id,DEV_F5D6330D,Tablet,Chrome,MH,Evening,1.0,deterministic
ID_A860F303,CUST_B235EDF2,email,gauri941@gmail.com,,,KA,Night,1.0,deterministic
ID_0E116C0F,CUST_B235EDF2,device_id,DEV_3590CF08,Tablet,Safari,KA,Evening,1.0,deterministic
ID_9AD00249,CUST_AA0CFD5A,email,arjun588@gmail.com,,,TN,Night,1.0,deterministic
ID_9C2CDDD5,CUST_AA0CFD5A,device_id,DEV_905FC6F9,Desktop,Edge,TN,Morning,1.0,deterministic
ID_23EBBB75,CUST_8C65C9E1,email,hitesh687@gmail.com,,,DL,Evening,1.0,deterministic
ID_5ED04ACB,CUST_8C65C9E1,device_id,DEV_DCCB54EC,Desktop,Firefox,MH,Morning,1.0,deterministic
ID_E461C96E,CUST_8C65C9E1,phone,919460910424,,,MH,Night,1.0,deterministic
ID_44C85FAB,CUST_443DBF8F,email,ira732@gmail.com,,,MH,Morning,1.0,deterministic
ID_3C515532,CUST_443DBF8F,device_id,DEV_D1804659,Mobile,Edge,TN,Afternoon,1.0,deterministic
ID_D34E9DB6,CUST_443DBF8F,phone,918610013813,,,KA,Afternoon,1.0,deterministic
ID_403DC26F,CUST_0417587D,email,gaurang17@gmail.com,,,TN,Morning,1.0,deterministic
ID_1E15F4F5,CUST_0417587D,device_id,DEV_B5482CE4,Mobile,Edge,MH,Afternoon,1.0,deterministic
ID_B4AE8A5B,CUST_0417587D,phone,918489450180,,,TN,Afternoon,1.0,deterministic
ID_44DCA788,CUST_76AC0392,email,harish478@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_747E5702,CUST_76AC0392,device_id,DEV_5D47D692,Mobile,Edge,MH,Afternoon,1.0,deterministic
ID_DB7DB39C,CUST_76AC0392,phone,919362099153,,,MH,Night,1.0,deterministic
ID_74630AB2,CUST_FF0607BB,email,laban86@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_55A6F0BE,CUST_FF0607BB,device_id,DEV_F5CED6C7,Tablet,Safari,DL,Morning,1.0,deterministic
ID_708447E5,CUST_FF0607BB,phone,919291912499,,,KA,Evening,1.0,deterministic
ID_ADF8CCE3,CUST_152DD3F0,email,aradhana243@gmail.com,,,TN,Morning,1.0,deterministic
ID_A4E9E1D5,CUST_152DD3F0,device_id,DEV_F9C8AAD3,Desktop,Safari,KA,Morning,1.0,deterministic
ID_F461207C,CUST_152DD3F0,phone,919071850874,,,TN,Evening,1.0,deterministic
ID_C9D7D6F9,CUST_D319C2D4,email,nachiket199@gmail.com,,,TN,Night,1.0,deterministic
ID_1055D019,CUST_D319C2D4,device_id,DEV_2C756F22,Mobile,Edge,MH,Morning,1.0,deterministic
ID_DDB90046,CUST_D319C2D4,phone,919832484856,,,TN,Night,1.0,deterministic
ID_7DB3524C,CUST_43FCC9A5,email,simon251@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_9D35EBD8,CUST_43FCC9A5,device_id,DEV_FDE606A9,Mobile,Firefox,TN,Evening,1.0,deterministic
ID_F3F1DAAC,CUST_43FCC9A5,phone,918264079651,,,MH,Morning,1.0,deterministic
ID_043B7254,CUST_5ED05649,email,irya590@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_AB5C192A,CUST_5ED05649,device_id,DEV_7F3833CD,Tablet,Safari,DL,Afternoon,1.0,deterministic
ID_AAC86123,CUST_5ED05649,phone,919981788315,,,MH,Morning,1.0,deterministic
ID_6AD31868,CUST_909AA15D,email,jagrati207@gmail.com,,,TN,Evening,1.0,deterministic
ID_60CE4F88,CUST_909AA15D,device_id,DEV_5850DB10,Desktop,Chrome,MH,Morning,1.0,deterministic
ID_D28A19EA,CUST_B319ED7C,email,warinder623@gmail.com,,,MH,Evening,1.0,deterministic
ID_E33E6CD4,CUST_B319ED7C,device_id,DEV_E011B160,Mobile,Chrome,TN,Morning,1.0,deterministic
ID_D2187D2A,CUST_2367332C,email,kashvi275@gmail.com,,,MH,Morning,1.0,deterministic
ID_1B773DF9,CUST_2367332C,device_id,DEV_8B8F3516,Tablet,Firefox,KA,Night,1.0,deterministic
ID_0304C3BA,CUST_F112702A,email,tanveer370@gmail.com,,,MH,Evening,1.0,deterministic
ID_5CF2B002,CUST_F112702A,device_id,DEV_450AF402,Mobile,Edge,KA,Night,1.0,deterministic
ID_38D0B137,CUST_F112702A,phone,919495955504,,,KA,Afternoon,1.0,deterministic
ID_F07FB596,CUST_43E1C3FE,email,yatan333@gmail.com,,,MH,Evening,1.0,deterministic
ID_6B1CFA9B,CUST_43E1C3FE,device_id,DEV_1A2E475E,Tablet,Firefox,TN,Evening,1.0,deterministic
ID_E024CF56,CUST_43E1C3FE,phone,917184908618,,,KA,Evening,1.0,deterministic
ID_2FE3768D,CUST_10B52115,email,ryan488@gmail.com,,,MH,Morning,1.0,deterministic
ID_8358A254,CUST_10B52115,device_id,DEV_7A245605,Tablet,Safari,DL,Afternoon,1.0,deterministic
ID_426597BF,CUST_10B52115,phone,919019457308,,,TN,Night,1.0,deterministic
ID_486EF39E,CUST_4F614825,email,nathaniel449@gmail.com,,,KA,Morning,1.0,deterministic
ID_6700EC2F,CUST_4F614825,device_id,DEV_85F804C8,Mobile,Safari,DL,Afternoon,1.0,deterministic
ID_FC58DE5E,CUST_DF1BA4AD,email,janani275@gmail.com,,,KA,Evening,1.0,deterministic
ID_C8A6250E,CUST_DF1BA4AD,device_id,DEV_492144B3,Desktop,Edge,KA,Evening,1.0,deterministic
ID_711CE44D,CUST_DF1BA4AD,phone,919028504864,,,TN,Evening,1.0,deterministic
ID_F9ABC8E3,CUST_7F6A8925,email,rehaan256@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_CED5231B,CUST_7F6A8925,device_id,DEV_96BC9A21,Mobile,Edge,TN,Afternoon,1.0,deterministic
ID_1BC7C12F,CUST_7F6A8925,phone,919736344904,,,KA,Evening,1.0,deterministic
ID_BB0BCC46,CUST_27F2C1C5,email,tanvi673@gmail.com,,,KA,Morning,1.0,deterministic
ID_3C2FDBB5,CUST_27F2C1C5,device_id,DEV_66F117A6,Mobile,Safari,MH,Night,1.0,deterministic
ID_C1981D95,CUST_27F2C1C5,phone,919347162329,,,KA,Night,1.0,deterministic
ID_CA89FAAF,CUST_848687AA,email,lekha778@gmail.com,,,TN,Night,1.0,deterministic
ID_5771F312,CUST_848687AA,device_id,DEV_E65E7715,Desktop,Edge,TN,Evening,1.0,deterministic
ID_FF2E390E,CUST_848687AA,phone,919205221807,,,MH,Night,1.0,deterministic
ID_CAE50B03,CUST_6ABF865A,email,gabriel825@gmail.com,,,KA,Morning,1.0,deterministic
ID_54B378B7,CUST_6ABF865A,device_id,DEV_A4E3CAC2,Mobile,Chrome,KA,Night,1.0,deterministic
ID_77FB2FDE,CUST_6ABF865A,phone,919534036875,,,DL,Night,1.0,deterministic
ID_9F7B049C,CUST_96077CC0,email,rishi691@gmail.com,,,DL,Evening,1.0,deterministic
ID_4CE8DC06,CUST_96077CC0,device_id,DEV_F5D683D7,Tablet,Edge,TN,Afternoon,1.0,deterministic
ID_A6730D12,CUST_96077CC0,phone,917042248080,,,TN,Morning,1.0,deterministic
ID_3079AE14,CUST_AC61A36B,email,vamakshi701@gmail.com,,,TN,Evening,1.0,deterministic
ID_4C4B4787,CUST_AC61A36B,device_id,DEV_E8FDE3FE,Tablet,Chrome,MH,Afternoon,1.0,deterministic
ID_DB216DBA,CUST_AC61A36B,phone,919279484445,,,KA,Afternoon,1.0,deterministic
ID_E771B199,CUST_D4854721,email,ishaan20@gmail.com,,,MH,Night,1.0,deterministic
ID_35EDFE1D,CUST_D4854721,device_id,DEV_ACCEBB49,Mobile,Edge,KA,Morning,1.0,deterministic
